,ip.src,ip.dst,ip.proto,highest_layer,length,number,sniff_time,sniff_timestamp,tcp.srcport,tcp.dstport,tcp.flags,tcp.seq,tcp.ack,tls,dns.id,dns.flags.response,dns.qry.name,dns.resp.name,dns.qry.type,dns.qry.class,dns.count.queries,dns.count.answers,dns.count.authority
21,192.168.1.12,192.168.1.1,17,DNS,70,44,2023-03-30 05:44:46.936458,1680147886.936458074,,,,,,,0xd88b,0,nypost.com,,28,0x0001,1,0,0
22,192.168.1.1,192.168.1.12,17,DNS,70,45,2023-03-30 05:44:46.937522,1680147886.937521858,,,,,,,0xd88b,1,nypost.com,,28,0x0001,1,0,0
23,192.168.1.1,192.168.1.12,17,DNS,86,46,2023-03-30 05:44:46.940994,1680147886.940993979,,,,,,,0x777c,1,nypost.com,nypost.com,1,0x0001,1,1,0
24,192.168.1.12,192.0.66.32,6,TLS,571,51,2023-03-30 05:44:47.039752,1680147887.039751450,39512,443,0x0018,1,1,"Layer TLS:
	TLSv1 Record Layer: Handshake Protocol: Client Hello
	Content Type: Handshake (22)
	Version: TLS 1.0 (0x0301)
	Length: 512
	Handshake Protocol: Client Hello
	Handshake Type: Client Hello (1)
	Length: 508
	Version: TLS 1.2 (0x0303)
	Random: d87bd4eb056172f5bd6d7b063fb312caa61baab398888fc28dd0566d9c70ae95
	GMT Unix Time: Feb  3, 2085 00:14:51.000000000 CET
	Random Bytes: 056172f5bd6d7b063fb312caa61baab398888fc28dd0566d9c70ae95
	Session ID Length: 32
	Session ID: 9a171f54e42b6a5bbca3eff083e988d70c68ba2a22354d95d24aa5a031644725
	Cipher Suites Length: 86
	Cipher Suites (43 suites)
	Cipher Suite: TLS_AES_256_GCM_SHA384 (0x1302)
	Compression Methods Length: 1
	Compression Methods (1 method)
	Compression Method: null (0)
	Extensions Length: 349
	Extension: server_name (len=15)
	Type: server_name (0)
	Length: 15
	Server Name list length: 13
	Server Name Type: host_name (0)
	Server Name length: 10
	Server Name: nypost.com
	EC point formats Length: 3
	Elliptic curves point formats (3)
	EC point format: uncompressed (0)
	Supported Groups List Length: 20
	Supported Groups (10 groups)
	Supported Group: x25519 (0x001d)
	ALPN Extension Length: 9
	ALPN Protocol
	ALPN string length: 8
	ALPN Next Protocol: http/1.1
	Signature Hash Algorithms Length: 40
	Signature Hash Algorithms (20 algorithms)
	Signature Algorithm: ecdsa_secp256r1_sha256 (0x0403)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Signature: ECDSA (3)
	Supported Versions length: 4
	Supported Version: TLS 1.3 (0x0304)
	PSK Key Exchange Modes Length: 1
	PSK Key Exchange Mode: PSK with (EC)DHE key establishment (psk_dhe_ke) (1)
	Client Key Share Length: 36
	Group: x25519 (29)
	Key Exchange Length: 32
	Key Exchange: 3cb5fcd7ee54fb76bba9656e9489cbc465fbc5d02f497c876d9722827bc7c669
	Padding Data: 000000000000000000000000000000000000000000000000000000000000000000000000…
	JA3 Fullstring [truncated]: 771,4866-4867-4865-49196-49200-49195-49199-52393-52392-159-158-52394-49327-49325-49326-49324-49188-49192-49187-49191-49162-49172-49161-49171-49315-49311-49314-49310-107-103-57-51-157-156-49313-49309-49312-49308
	JA3: 07ff1e545ef8ab3fcf8a4dc9272221c2
	Cipher Suite: TLS_CHACHA20_POLY1305_SHA256 (0x1303)
	Cipher Suite: TLS_AES_128_GCM_SHA256 (0x1301)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384 (0xc02c)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384 (0xc030)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256 (0xc02b)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256 (0xc02f)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256 (0xcca9)
	Cipher Suite: TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256 (0xcca8)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_GCM_SHA384 (0x009f)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_GCM_SHA256 (0x009e)
	Cipher Suite: TLS_DHE_RSA_WITH_CHACHA20_POLY1305_SHA256 (0xccaa)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CCM_8 (0xc0af)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CCM (0xc0ad)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CCM_8 (0xc0ae)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CCM (0xc0ac)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384 (0xc024)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384 (0xc028)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256 (0xc023)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256 (0xc027)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA (0xc00a)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA (0xc014)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA (0xc009)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA (0xc013)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CCM_8 (0xc0a3)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CCM (0xc09f)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CCM_8 (0xc0a2)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CCM (0xc09e)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CBC_SHA256 (0x006b)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CBC_SHA256 (0x0067)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CBC_SHA (0x0039)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CBC_SHA (0x0033)
	Cipher Suite: TLS_RSA_WITH_AES_256_GCM_SHA384 (0x009d)
	Cipher Suite: TLS_RSA_WITH_AES_128_GCM_SHA256 (0x009c)
	Cipher Suite: TLS_RSA_WITH_AES_256_CCM_8 (0xc0a1)
	Cipher Suite: TLS_RSA_WITH_AES_256_CCM (0xc09d)
	Cipher Suite: TLS_RSA_WITH_AES_128_CCM_8 (0xc0a0)
	Cipher Suite: TLS_RSA_WITH_AES_128_CCM (0xc09c)
	Cipher Suite: TLS_RSA_WITH_AES_256_CBC_SHA256 (0x003d)
	Cipher Suite: TLS_RSA_WITH_AES_128_CBC_SHA256 (0x003c)
	Cipher Suite: TLS_RSA_WITH_AES_256_CBC_SHA (0x0035)
	Cipher Suite: TLS_RSA_WITH_AES_128_CBC_SHA (0x002f)
	Cipher Suite: TLS_EMPTY_RENEGOTIATION_INFO_SCSV (0x00ff)
	Server Name Indication extension
	Extension: ec_point_formats (len=4)
	Extension: supported_groups (len=22)
	Extension: application_layer_protocol_negotiation (len=11)
	Extension: encrypt_then_mac (len=0)
	Extension: extended_master_secret (len=0)
	Extension: post_handshake_auth (len=0)
	Extension: signature_algorithms (len=42)
	Extension: supported_versions (len=5)
	Extension: psk_key_exchange_modes (len=2)
	Extension: key_share (len=38)
	Key Share extension
	Key Share Entry: Group: x25519, Key Exchange length: 32
	Extension: padding (len=162)
	Type: ec_point_formats (11)
	Type: supported_groups (10)
	Type: application_layer_protocol_negotiation (16)
	Type: encrypt_then_mac (22)
	Type: extended_master_secret (23)
	Type: post_handshake_auth (49)
	Type: signature_algorithms (13)
	Type: supported_versions (43)
	Type: psk_key_exchange_modes (45)
	Type: key_share (51)
	Type: padding (21)
	Length: 4
	Length: 22
	Length: 11
	Length: 0
	Length: 0
	Length: 0
	Length: 42
	Length: 5
	Length: 2
	Length: 38
	Length: 162
	EC point format: ansiX962_compressed_prime (1)
	EC point format: ansiX962_compressed_char2 (2)
	Supported Group: secp256r1 (0x0017)
	Supported Group: x448 (0x001e)
	Supported Group: secp521r1 (0x0019)
	Supported Group: secp384r1 (0x0018)
	Supported Group: ffdhe2048 (0x0100)
	Supported Group: ffdhe3072 (0x0101)
	Supported Group: ffdhe4096 (0x0102)
	Supported Group: ffdhe6144 (0x0103)
	Supported Group: ffdhe8192 (0x0104)
	Signature Algorithm: ecdsa_secp384r1_sha384 (0x0503)
	Signature Algorithm: ecdsa_secp521r1_sha512 (0x0603)
	Signature Algorithm: ed25519 (0x0807)
	Signature Algorithm: ed448 (0x0808)
	Signature Algorithm: rsa_pss_pss_sha256 (0x0809)
	Signature Algorithm: rsa_pss_pss_sha384 (0x080a)
	Signature Algorithm: rsa_pss_pss_sha512 (0x080b)
	Signature Algorithm: rsa_pss_rsae_sha256 (0x0804)
	Signature Algorithm: rsa_pss_rsae_sha384 (0x0805)
	Signature Algorithm: rsa_pss_rsae_sha512 (0x0806)
	Signature Algorithm: rsa_pkcs1_sha256 (0x0401)
	Signature Algorithm: rsa_pkcs1_sha384 (0x0501)
	Signature Algorithm: rsa_pkcs1_sha512 (0x0601)
	Signature Algorithm: SHA224 ECDSA (0x0303)
	Signature Algorithm: SHA224 RSA (0x0301)
	Signature Algorithm: SHA224 DSA (0x0302)
	Signature Algorithm: SHA256 DSA (0x0402)
	Signature Algorithm: SHA384 DSA (0x0502)
	Signature Algorithm: SHA512 DSA (0x0602)
	Signature Hash Algorithm Hash: SHA384 (5)
	Signature Hash Algorithm Hash: SHA512 (6)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Hash: SHA384 (5)
	Signature Hash Algorithm Hash: SHA512 (6)
	Signature Hash Algorithm Hash: SHA224 (3)
	Signature Hash Algorithm Hash: SHA224 (3)
	Signature Hash Algorithm Hash: SHA224 (3)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Hash: SHA384 (5)
	Signature Hash Algorithm Hash: SHA512 (6)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Hash Algorithm Signature: Unknown (7)
	Signature Hash Algorithm Signature: Unknown (8)
	Signature Hash Algorithm Signature: Unknown (9)
	Signature Hash Algorithm Signature: Unknown (10)
	Signature Hash Algorithm Signature: Unknown (11)
	Signature Hash Algorithm Signature: SM2 (4)
	Signature Hash Algorithm Signature: Unknown (5)
	Signature Hash Algorithm Signature: Unknown (6)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: DSA (2)
	Signature Hash Algorithm Signature: DSA (2)
	Signature Hash Algorithm Signature: DSA (2)
	Signature Hash Algorithm Signature: DSA (2)
	Supported Version: TLS 1.2 (0x0303)
",,,,,,,,,
25,192.0.66.32,192.168.1.12,6,TLS,1506,54,2023-03-30 05:44:47.249476,1680147887.249475818,443,39512,0x0010,1,518,"Layer TLS:
	TLSv1.2 Record Layer: Handshake Protocol: Server Hello
	Content Type: Handshake (22)
	Version: TLS 1.2 (0x0303)
	Length: 122
	Handshake Protocol: Server Hello
	Handshake Type: Server Hello (2)
	Length: 118
	Version: TLS 1.2 (0x0303)
	Random: 06ee0c5eccb521e7c4e508d980f6576b367c1a37fd9beade63b2e12e44f2aae1
	Session ID Length: 32
	Session ID: 9a171f54e42b6a5bbca3eff083e988d70c68ba2a22354d95d24aa5a031644725
	Cipher Suite: TLS_AES_256_GCM_SHA384 (0x1302)
	Compression Method: null (0)
	Extensions Length: 46
	Extension: supported_versions (len=2)
	Type: supported_versions (43)
	Length: 2
	Supported Version: TLS 1.3 (0x0304)
	Group: x25519 (29)
	Key Exchange Length: 32
	Key Exchange: d9312c2ec1d3810e2a93d8684761fb3fb52295ec13a630e9f58f019c5fd7a701
	JA3S Fullstring: 771,4866,43-51
	JA3S: 15af977ce25de452b96affa2addb1036
	Change Cipher Spec Message
	Opaque Type: Application Data (23)
	Encrypted Application Data: aa8ef354bc238e0fb026205fd84660a43e4ac93d6c80d9a008bf6161ba72a9a091b2c988…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Change Cipher Spec Protocol: Change Cipher Spec
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Change Cipher Spec (20)
	Version: TLS 1.2 (0x0303)
	Version: TLS 1.2 (0x0303)
	Length: 1
	Length: 42
	Extension: key_share (len=36)
	Key Share extension
	Key Share Entry: Group: x25519, Key Exchange length: 32
	Type: key_share (51)
	Length: 36
",,,,,,,,,
26,192.0.66.32,192.168.1.12,6,TLS,2698,56,2023-03-30 05:44:47.249567,1680147887.249566938,443,39512,0x0018,1453,518,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 3850
	Encrypted Application Data: 1fae030e3c9e8e82e590245d785cd82ee501f35dec4a142507def4a78e5ffb153dd8c112…
	Application Data Protocol: http-over-tls
",,,,,,,,,
27,192.0.66.32,192.168.1.12,6,TLS,167,58,2023-03-30 05:44:47.249755,1680147887.249754975,443,39512,0x0018,4097,518,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 95
	Encrypted Application Data: 325d9f8b0ed63c8701f0b3789bb8859fb44b4ab4b87791e65d87b98e5d68ff2073579fd2…
	Application Data Protocol: http-over-tls
",,,,,,,,,
28,192.168.1.12,192.0.66.32,6,TLS,134,60,2023-03-30 05:44:47.252452,1680147887.252452164,39512,443,0x0018,518,4210,"Layer TLS:
	TLSv1.3 Record Layer: Change Cipher Spec Protocol: Change Cipher Spec
	Content Type: Change Cipher Spec (20)
	Version: TLS 1.2 (0x0303)
	Length: 1
	Change Cipher Spec Message
	Opaque Type: Application Data (23)
	Encrypted Application Data: f825fba55345dabd1de52c26fa4c2ef44aab7b30b37196c0ae5d06fffbeaf9e9286ea4ac…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Version: TLS 1.2 (0x0303)
	Length: 69
",,,,,,,,,
29,192.168.1.12,192.0.66.32,6,TLS,217,61,2023-03-30 05:44:47.252891,1680147887.252891047,39512,443,0x0018,598,4210,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 158
	Encrypted Application Data: 04ba88c4cc1f5e774b2f8b30c4abc0648fa9e008daa134fb5f2f23161ba2acb2515395a3…
	Application Data Protocol: http-over-tls
",,,,,,,,,
30,192.0.66.32,192.168.1.12,6,TLS,341,63,2023-03-30 05:44:47.255985,1680147887.255985313,443,39512,0x0018,4210,598,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 282
	Encrypted Application Data: 78f162dbae450545857dba22ce9d11bddda6c815bdbd851dbdaaa6e08c2f805dfd803053…
	Application Data Protocol: http-over-tls
",,,,,,,,,
31,192.0.66.32,192.168.1.12,6,TLS,341,64,2023-03-30 05:44:47.256318,1680147887.256317514,443,39512,0x0018,4497,598,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 282
	Encrypted Application Data: 105b266db294eebf06086cc33839ba3f48d0573c333fa11652baa9982783b1cb67599f54…
	Application Data Protocol: http-over-tls
",,,,,,,,,
32,192.0.66.32,192.168.1.12,6,TLS,1445,67,2023-03-30 05:44:47.256652,1680147887.256651835,443,39512,0x0018,4784,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 78093768a21a86ef831cabfbe919ef7a96a0fb667d5e3b62ce8d279c4ef015b2ff3e7ec0…
	Application Data Protocol: http-over-tls
",,,,,,,,,
33,192.0.66.32,192.168.1.12,6,TLS,1445,68,2023-03-30 05:44:47.256671,1680147887.256670986,443,39512,0x0018,6175,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 5c24362ce34531bed090e6431a35d025c6904f0362e3ad028b5c470fe7c1c7ebf9f13563…
	Application Data Protocol: http-over-tls
",,,,,,,,,
34,192.0.66.32,192.168.1.12,6,TLS,2836,69,2023-03-30 05:44:47.256671,1680147887.256671038,443,39512,0x0018,7566,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: b8429fddcd361687ece02b1f91014ea4f52d171c71e3fa1e926c4181162b34790d3845de…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 5ef0bb0fa5f62e9337bfec63d3a80c5157370690a2591e86bc0806a278e2163856064fc5…
	Application Data Protocol: http-over-tls
",,,,,,,,,
35,192.0.66.32,192.168.1.12,6,TLS,1506,71,2023-03-30 05:44:47.256989,1680147887.256989490,443,39512,0x0010,10348,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: c6deb3d472c5b4e117de81fe323f6ba9758f398d0bd9ae81b9f89b3d4c0e0b8fe4df7ba5…
	Application Data Protocol: http-over-tls
",,,,,,,,,
36,192.0.66.32,192.168.1.12,6,TLS,1506,72,2023-03-30 05:44:47.257099,1680147887.257099341,443,39512,0x0010,11800,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 6d72591f82acd2628df633a0387497d64bbd1d5cfc25177de67dd061222561e2eaaf3025…
	Application Data Protocol: http-over-tls
",,,,,,,,,
37,192.0.66.32,192.168.1.12,6,TLS,2714,73,2023-03-30 05:44:47.257111,1680147887.257111317,443,39512,0x0018,13252,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 591b5b452e4473d3f1d98503edd89d24450957f87af4ae66f035c8ab510999cfaa4cefd4…
	Application Data Protocol: http-over-tls
",,,,,,,,,
38,192.0.66.32,192.168.1.12,6,TLS,1506,75,2023-03-30 05:44:47.257607,1680147887.257607467,443,39512,0x0010,15912,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 59dd85389d3f861d3491ac54766901ca1390213773a54fc9dd3b3ddd26aaa5aeb367922e…
	Application Data Protocol: http-over-tls
",,,,,,,,,
39,192.0.66.32,192.168.1.12,6,TLS,2958,76,2023-03-30 05:44:47.257619,1680147887.257619449,443,39512,0x0010,17364,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 4713f949331966ef4970786adda0c7088ffe4ca3a177240b5e298e816587b02a939a86e6…
	Application Data Protocol: http-over-tls
",,,,,,,,,
40,192.0.66.32,192.168.1.12,6,TLS,1506,78,2023-03-30 05:44:47.257637,1680147887.257636497,443,39512,0x0018,20268,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 2a37e9eaf92dbc4edbd36dc703b20d01f97f319e0555ac429b9237491c83697097876c49…
	Application Data Protocol: http-over-tls
",,,,,,,,,
41,192.0.66.32,192.168.1.12,6,TLS,2958,79,2023-03-30 05:44:47.260042,1680147887.260042085,443,39512,0x0010,21720,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: e302277751b90f94181cae958c56198ee238d77896fb89d8179c414ae96a03d7a7aac3b6…
	Application Data Protocol: http-over-tls
",,,,,,,,,
42,192.0.66.32,192.168.1.12,6,TLS,1506,81,2023-03-30 05:44:47.260158,1680147887.260158308,443,39512,0x0010,24624,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: c44b5ac6e3ef3ae796c748b53ad31765e4ddd340ec498ae8692bc609bf88eb3eef946bc7…
	Application Data Protocol: http-over-tls
",,,,,,,,,
43,192.0.66.32,192.168.1.12,6,TLS,1506,82,2023-03-30 05:44:47.260171,1680147887.260170967,443,39512,0x0018,26076,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 3a50cc7e3f198d5e26ebf51f82c7a2f2973e12c5942895f02c7c4e925c4df8a6a9766faa…
	Application Data Protocol: http-over-tls
",,,,,,,,,
44,192.0.66.32,192.168.1.12,6,TLS,2958,84,2023-03-30 05:44:47.260408,1680147887.260407867,443,39512,0x0010,27528,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: c7fe621bd31e93b5c1fa8394d9f4053801d3d367104a759400117c59d0b0ef1be9e2ea4c…
	Application Data Protocol: http-over-tls
",,,,,,,,,
45,192.0.66.32,192.168.1.12,6,TLS,4410,85,2023-03-30 05:44:47.260430,1680147887.260430213,443,39512,0x0010,30432,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 40408c20cad258b8bb1a46ef39e29c7ec40d1283752cf8ab6ea311be9a0f32ea4e81ea30…
	Application Data Protocol: http-over-tls
",,,,,,,,,
46,192.0.66.32,192.168.1.12,6,TLS,2958,86,2023-03-30 05:44:47.260448,1680147887.260448029,443,39512,0x0018,34788,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 242088a465e263e10d418677f240bf803ccdc17eada5c6ae8763ae78a841a8d3b6e96a54…
	Application Data Protocol: http-over-tls
",,,,,,,,,
47,192.0.66.32,192.168.1.12,6,TLS,2958,88,2023-03-30 05:44:47.261377,1680147887.261376511,443,39512,0x0010,37692,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 28504b002df1a7d54056b603906e448700afeee5ae69b77e9133c1fac00b8aa4a6ec1e2f…
	Application Data Protocol: http-over-tls
",,,,,,,,,
48,192.0.66.32,192.168.1.12,6,TLS,5862,90,2023-03-30 05:44:47.261408,1680147887.261407945,443,39512,0x0010,40596,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: c2c8636bbc2ea806b8c2b6fe6f3b238394539f3edd103e06aee29d6b269cb825f5e73449…
	Application Data Protocol: http-over-tls
",,,,,,,,,
49,192.0.66.32,192.168.1.12,6,TLS,1506,91,2023-03-30 05:44:47.261419,1680147887.261419203,443,39512,0x0018,46404,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 94ca0f39ae4c859df49da0c10177bf9cda5ed3521bdf16c76a1715ad54d978e7ac8b538b…
	Application Data Protocol: http-over-tls
",,,,,,,,,
50,192.0.66.32,192.168.1.12,6,TLS,2958,93,2023-03-30 05:44:47.262277,1680147887.262277050,443,39512,0x0010,47856,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 804cc41b0d3e1f30b98b57f8cdf1a39b2608f1ce3b40d174953a7905af1a957ff1d15193…
	Application Data Protocol: http-over-tls
",,,,,,,,,
51,192.0.66.32,192.168.1.12,6,TLS,2958,95,2023-03-30 05:44:47.262309,1680147887.262309176,443,39512,0x0018,50760,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 754fec563eba5cb5486c956601c2fe30f69b05322c63a4e91b047382f2f528edf0fde4bd…
	Application Data Protocol: http-over-tls
",,,,,,,,,
52,192.0.66.32,192.168.1.12,6,TLS,2958,97,2023-03-30 05:44:47.262694,1680147887.262694469,443,39512,0x0010,53664,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 527e569e66ee2ef7b61f7422c2b1d69bda9b601b4ed808d501ba3bce69527ad03dd7ae77…
	Application Data Protocol: http-over-tls
",,,,,,,,,
53,192.0.66.32,192.168.1.12,6,TLS,2958,98,2023-03-30 05:44:47.262718,1680147887.262717927,443,39512,0x0018,56568,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 9d5d58349c2fd5db202eedf4e22613426657991e10f689a45e3a021e1bf35d7b420d28d3…
	Application Data Protocol: http-over-tls
",,,,,,,,,
54,192.0.66.32,192.168.1.12,6,TLS,1506,100,2023-03-30 05:44:47.263603,1680147887.263603402,443,39512,0x0010,59472,761,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1386
	Encrypted Application Data: 5012d8e1c12e01368a7c68b51b52ff399092bc0238545c0fb7cae8d078008bfe67c9f720…
	Application Data Protocol: http-over-tls
",,,,,,,,,
